query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank	nprobe	truth_list_recall	candidates_visited	matching_candidates	database_fraction
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	1	0.4	318	237	0.0106
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	2	0.4	489	337	0.0163
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	4	0.7	1039	572	0.034633333333333335
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	8	0.8	2377	1374	0.07923333333333334
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	16	0.8	5135	2624	0.17116666666666666
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	24	1.0	7651	3984	0.25503333333333333
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	32	1.0	10890	5868	0.363
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	48	1.0	18596	11256	0.6198666666666667
1	0.6424666666666666	broad	0.052514195	5	3	18	18	18	18	64	1.0	30000	19274	1.0
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	1	0.5	318	67	0.0106
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	2	0.6	674	210	0.022466666666666666
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	4	0.9	1039	346	0.034633333333333335
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	8	0.9	2467	978	0.08223333333333334
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	16	0.9	5325	1661	0.1775
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	24	1.0	8208	2402	0.2736
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	32	1.0	12222	3019	0.4074
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	48	1.0	20608	4882	0.6869333333333333
2	0.25583333333333336	broad	0.014391005	4	1	3	22	22	22	64	1.0	30000	7675	1.0
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	1	0.8	194	79	0.006466666666666667
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	2	0.8	512	316	0.017066666666666667
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	4	0.8	1025	585	0.034166666666666665
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	8	0.8	2240	1039	0.07466666666666667
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	16	1.0	5082	2774	0.1694
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	24	1.0	7989	4333	0.2663
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	32	1.0	11168	6131	0.3722666666666667
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	48	1.0	19138	11206	0.6379333333333334
3	0.6424666666666666	broad	0.038854122	3	1	13	15	15	15	64	1.0	30000	19274	1.0
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	1	0.1	194	2	0.006466666666666667
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	2	0.1	512	2	0.017066666666666667
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	4	0.2	1039	4	0.034633333333333335
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	8	0.4	2664	10	0.0888
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	16	0.5	5453	26	0.18176666666666666
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	24	0.7	8103	57	0.2701
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	32	0.9	10995	85	0.3665
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	48	1.0	19330	135	0.6443333333333333
4	0.0051333333333333335	rare	0.005338192	10	15	32	45	45	45	64	1.0	30000	154	1.0
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	1	0.0	318	0	0.0106
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	2	0.2	660	2	0.022
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	4	0.6	1187	7	0.03956666666666667
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	8	0.7	2249	9	0.07496666666666667
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	16	0.8	4442	16	0.14806666666666668
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	24	0.9	7897	28	0.2632333333333333
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	32	0.9	11177	31	0.37256666666666666
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	48	1.0	19556	41	0.6518666666666667
5	0.0014666666666666667	rare	0.01794511	6	4	17	35	35	35	64	1.0	30000	44	1.0
6	0.0227	medium	0.06930232	8	6	26	57	57	57	1	0.1	318	1	0.0106
6	0.0227	medium	0.06930232	8	6	26	57	57	57	2	0.1	763	4	0.025433333333333332
6	0.0227	medium	0.06930232	8	6	26	57	57	57	4	0.4	1461	26	0.0487
6	0.0227	medium	0.06930232	8	6	26	57	57	57	8	0.5	2475	47	0.0825
6	0.0227	medium	0.06930232	8	6	26	57	57	57	16	0.5	4997	107	0.16656666666666667
6	0.0227	medium	0.06930232	8	6	26	57	57	57	24	0.8	7634	182	0.2544666666666667
6	0.0227	medium	0.06930232	8	6	26	57	57	57	32	0.9	11546	287	0.3848666666666667
6	0.0227	medium	0.06930232	8	6	26	57	57	57	48	0.9	21502	529	0.7167333333333333
6	0.0227	medium	0.06930232	8	6	26	57	57	57	64	1.0	30000	681	1.0
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	1	0.0	342	1	0.0114
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	2	0.0	660	1	0.022
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	4	0.3	1324	5	0.04413333333333333
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	8	0.6	2120	14	0.07066666666666667
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	16	0.9	5010	32	0.167
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	24	0.9	7794	43	0.2598
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	32	1.0	11175	55	0.3725
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	48	1.0	20946	92	0.6982
7	0.0051333333333333335	rare	0.0032916665	7	7	15	32	32	32	64	1.0	30000	154	1.0
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	1	1.0	318	237	0.0106
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	2	1.0	674	393	0.022466666666666666
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	4	1.0	1290	875	0.043
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	8	1.0	2248	1232	0.07493333333333334
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	16	1.0	5531	3534	0.18436666666666668
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	24	1.0	8460	5508	0.282
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	32	1.0	12161	8383	0.40536666666666665
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	48	1.0	19576	12460	0.6525333333333333
8	0.6424666666666666	broad	0.13504541	1	1	1	1	1	1	64	1.0	30000	19274	1.0
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	1	0.2	356	39	0.011866666666666666
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	2	0.3	550	65	0.018333333333333333
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	4	0.8	1304	131	0.04346666666666667
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	8	0.9	2215	210	0.07383333333333333
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	16	0.9	5218	449	0.17393333333333333
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	24	1.0	8241	766	0.2747
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	32	1.0	11501	1004	0.3833666666666667
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	48	1.0	20153	1672	0.6717666666666666
9	0.0718	medium	0.0060298443	5	3	8	17	17	17	64	1.0	30000	2154	1.0
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	1	0.0	318	13	0.0106
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	2	0.4	660	52	0.022
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	4	0.6	955	120	0.03183333333333333
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	8	0.9	2236	261	0.07453333333333333
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	16	1.0	5359	595	0.17863333333333334
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	24	1.0	7885	759	0.2628333333333333
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	32	1.0	11759	1086	0.3919666666666667
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	48	1.0	21745	1720	0.7248333333333333
10	0.0718	medium	0.0005776882	5	3	8	13	13	13	64	1.0	30000	2154	1.0
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	1	0.3	318	67	0.0106
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	2	0.7	489	125	0.0163
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	4	0.7	991	412	0.03303333333333333
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	8	0.8	2546	860	0.08486666666666667
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	16	1.0	5428	1616	0.18093333333333333
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	24	1.0	8662	2276	0.28873333333333334
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	32	1.0	11633	3113	0.38776666666666665
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	48	1.0	18916	5051	0.6305333333333333
11	0.25583333333333336	broad	0.017348051	5	2	9	10	10	10	64	1.0	30000	7675	1.0
12	0.0718	medium	0.033091366	3	2	6	6	6	6	1	0.0	318	13	0.0106
12	0.0718	medium	0.033091366	3	2	6	6	6	6	2	0.6	660	52	0.022
12	0.0718	medium	0.033091366	3	2	6	6	6	6	4	0.8	945	75	0.0315
12	0.0718	medium	0.033091366	3	2	6	6	6	6	8	1.0	2176	217	0.07253333333333334
12	0.0718	medium	0.033091366	3	2	6	6	6	6	16	1.0	4537	430	0.15123333333333333
12	0.0718	medium	0.033091366	3	2	6	6	6	6	24	1.0	8049	710	0.2683
12	0.0718	medium	0.033091366	3	2	6	6	6	6	32	1.0	11080	998	0.36933333333333335
12	0.0718	medium	0.033091366	3	2	6	6	6	6	48	1.0	20250	1547	0.675
12	0.0718	medium	0.033091366	3	2	6	6	6	6	64	1.0	30000	2154	1.0
13	0.0718	medium	0.023954332	5	2	4	6	6	6	1	0.2	171	11	0.0057
13	0.0718	medium	0.023954332	5	2	4	6	6	6	2	0.6	365	37	0.012166666666666666
13	0.0718	medium	0.023954332	5	2	4	6	6	6	4	0.9	1039	89	0.034633333333333335
13	0.0718	medium	0.023954332	5	2	4	6	6	6	8	1.0	2344	209	0.07813333333333333
13	0.0718	medium	0.023954332	5	2	4	6	6	6	16	1.0	4922	440	0.16406666666666667
13	0.0718	medium	0.023954332	5	2	4	6	6	6	24	1.0	8628	771	0.2876
13	0.0718	medium	0.023954332	5	2	4	6	6	6	32	1.0	11126	972	0.3708666666666667
13	0.0718	medium	0.023954332	5	2	4	6	6	6	48	1.0	20818	1708	0.6939333333333333
13	0.0718	medium	0.023954332	5	2	4	6	6	6	64	1.0	30000	2154	1.0
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	1	0.1	318	237	0.0106
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	2	0.6	660	406	0.022
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	4	0.8	955	492	0.03183333333333333
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	8	0.8	2250	963	0.075
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	16	0.9	5143	2602	0.17143333333333333
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	24	1.0	8776	4948	0.2925333333333333
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	32	1.0	11560	6381	0.38533333333333336
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	48	1.0	19537	11677	0.6512333333333333
14	0.6424666666666666	broad	0.00019806623	5	2	14	20	20	20	64	1.0	30000	19274	1.0
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	1	0.4	356	156	0.011866666666666666
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	2	0.6	674	393	0.022466666666666666
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	4	1.0	1282	682	0.04273333333333333
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	8	1.0	2240	1039	0.07466666666666667
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	16	1.0	5224	2847	0.17413333333333333
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	24	1.0	8208	4676	0.2736
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	32	1.0	11547	6662	0.3849
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	48	1.0	20892	12755	0.6964
15	0.6424666666666666	broad	0.030498564	4	2	3	4	4	4	64	1.0	30000	19274	1.0
16	0.0227	medium	0.03363669	7	4	18	20	20	20	1	0.3	530	9	0.017666666666666667
16	0.0227	medium	0.03363669	7	4	18	20	20	20	2	0.4	1082	14	0.036066666666666664
16	0.0227	medium	0.03363669	7	4	18	20	20	20	4	0.5	1618	34	0.05393333333333333
16	0.0227	medium	0.03363669	7	4	18	20	20	20	8	0.7	3122	123	0.10406666666666667
16	0.0227	medium	0.03363669	7	4	18	20	20	20	16	0.8	5854	189	0.19513333333333333
16	0.0227	medium	0.03363669	7	4	18	20	20	20	24	1.0	8814	277	0.2938
16	0.0227	medium	0.03363669	7	4	18	20	20	20	32	1.0	12617	321	0.42056666666666664
16	0.0227	medium	0.03363669	7	4	18	20	20	20	48	1.0	21592	609	0.7197333333333333
16	0.0227	medium	0.03363669	7	4	18	20	20	20	64	1.0	30000	681	1.0
17	0.0718	medium	0.07690513	6	2	8	18	18	18	1	0.2	318	13	0.0106
17	0.0718	medium	0.07690513	6	2	8	18	18	18	2	0.6	512	39	0.017066666666666667
17	0.0718	medium	0.07690513	6	2	8	18	18	18	4	0.6	1128	58	0.0376
17	0.0718	medium	0.07690513	6	2	8	18	18	18	8	0.9	2477	195	0.08256666666666666
17	0.0718	medium	0.07690513	6	2	8	18	18	18	16	0.9	5064	426	0.1688
17	0.0718	medium	0.07690513	6	2	8	18	18	18	24	1.0	8471	594	0.28236666666666665
17	0.0718	medium	0.07690513	6	2	8	18	18	18	32	1.0	13183	795	0.43943333333333334
17	0.0718	medium	0.07690513	6	2	8	18	18	18	48	1.0	21406	1285	0.7135333333333334
17	0.0718	medium	0.07690513	6	2	8	18	18	18	64	1.0	30000	2154	1.0
18	0.0227	medium	0.018704891	5	2	13	40	40	40	1	0.3	530	9	0.017666666666666667
18	0.0227	medium	0.018704891	5	2	13	40	40	40	2	0.5	1082	14	0.036066666666666664
18	0.0227	medium	0.018704891	5	2	13	40	40	40	4	0.5	1648	22	0.054933333333333334
18	0.0227	medium	0.018704891	5	2	13	40	40	40	8	0.8	3124	97	0.10413333333333333
18	0.0227	medium	0.018704891	5	2	13	40	40	40	16	0.9	6507	166	0.2169
18	0.0227	medium	0.018704891	5	2	13	40	40	40	24	0.9	9678	236	0.3226
18	0.0227	medium	0.018704891	5	2	13	40	40	40	32	0.9	14092	355	0.46973333333333334
18	0.0227	medium	0.018704891	5	2	13	40	40	40	48	1.0	22281	611	0.7427
18	0.0227	medium	0.018704891	5	2	13	40	40	40	64	1.0	30000	681	1.0
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	1	0.4	194	78	0.006466666666666667
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	2	0.8	365	136	0.012166666666666666
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	4	0.8	991	412	0.03303333333333333
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	8	0.8	2215	843	0.07383333333333333
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	16	1.0	5322	1849	0.1774
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	24	1.0	8560	2917	0.2853333333333333
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	32	1.0	11451	3913	0.3817
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	48	1.0	20222	6419	0.6740666666666667
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	64	1.0	30000	7675	1.0
20	0.0718	medium	0.014883876	5	3	6	56	56	56	1	0.1	318	13	0.0106
20	0.0718	medium	0.014883876	5	3	6	56	56	56	2	0.2	674	52	0.022466666666666666
20	0.0718	medium	0.014883876	5	3	6	56	56	56	4	0.7	1176	121	0.0392
20	0.0718	medium	0.014883876	5	3	6	56	56	56	8	0.9	2664	196	0.0888
20	0.0718	medium	0.014883876	5	3	6	56	56	56	16	0.9	5404	426	0.18013333333333334
20	0.0718	medium	0.014883876	5	3	6	56	56	56	24	0.9	9219	706	0.3073
20	0.0718	medium	0.014883876	5	3	6	56	56	56	32	0.9	11632	901	0.3877333333333333
20	0.0718	medium	0.014883876	5	3	6	56	56	56	48	0.9	21783	1537	0.7261
20	0.0718	medium	0.014883876	5	3	6	56	56	56	64	1.0	30000	2154	1.0
21	0.0718	medium	0.030784547	6	2	6	7	7	7	1	0.2	318	13	0.0106
21	0.0718	medium	0.030784547	6	2	6	7	7	7	2	0.6	660	52	0.022
21	0.0718	medium	0.030784547	6	2	6	7	7	7	4	0.7	968	90	0.032266666666666666
21	0.0718	medium	0.030784547	6	2	6	7	7	7	8	1.0	2113	238	0.07043333333333333
21	0.0718	medium	0.030784547	6	2	6	7	7	7	16	1.0	4966	441	0.16553333333333334
21	0.0718	medium	0.030784547	6	2	6	7	7	7	24	1.0	7873	731	0.26243333333333335
21	0.0718	medium	0.030784547	6	2	6	7	7	7	32	1.0	11290	1031	0.37633333333333335
21	0.0718	medium	0.030784547	6	2	6	7	7	7	48	1.0	18658	1609	0.6219333333333333
21	0.0718	medium	0.030784547	6	2	6	7	7	7	64	1.0	30000	2154	1.0
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	1	0.5	356	156	0.011866666666666666
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	2	0.6	698	325	0.023266666666666668
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	4	0.6	1210	641	0.04033333333333333
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	8	0.9	2120	931	0.07066666666666667
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	16	1.0	5256	2837	0.1752
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	24	1.0	8367	4417	0.2789
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	32	1.0	11400	6051	0.38
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	48	1.0	19333	11150	0.6444333333333333
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	64	1.0	30000	19274	1.0
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	1	0.8	194	79	0.006466666666666667
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	2	0.8	512	316	0.017066666666666667
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	4	0.8	1025	585	0.034166666666666665
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	8	1.0	2628	1497	0.0876
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	16	1.0	4911	2731	0.1637
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	24	1.0	7901	4344	0.2633666666666667
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	32	1.0	11147	6086	0.37156666666666666
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	48	1.0	20207	11463	0.6735666666666666
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	64	1.0	30000	19274	1.0
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	1	0.2	356	2	0.011866666666666666
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	2	0.2	674	2	0.022466666666666666
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	4	0.5	1257	6	0.0419
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	8	0.5	2344	17	0.07813333333333333
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	16	0.7	4963	33	0.16543333333333332
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	24	1.0	8006	64	0.26686666666666664
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	32	1.0	11118	86	0.3706
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	48	1.0	20738	146	0.6912666666666667
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	64	1.0	30000	154	1.0
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	1	0.5	342	118	0.0114
